ConsensusID,NCount,AmbiguousSites,NwAmb,NCountQC,NumAlignedReads,PctCoveredBases,SeqLength,QcScore,SequenceExclude,ManualExclude,Alpha,Beta,Gamma,Delta,Eta,Omicron,BA.1,BA.2,BG,BA.4,BA.5,BA.2.75,BF.7,WhoVariant,LineagesOfInterest,UnaliasedPango,SequencedSampleID,CurrentNextcladeID,CurrentPangolinID,IsCurrent,TimestampCreated,TimestampUpdated
Consensus-445091,210,1,211,MQ,,96.66,30391,,MixedStrain,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.46.6,SequencedSample-756639,Nextclade-945863,Pangolin-295649,1,2025-01-29 15:10:16.567213,2025-01-29 15:10:16.567214
Consensus-776569,814,0,814,MQ,,95.03,29734,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-878078,Nextclade-771678,Pangolin-677017,1,2025-01-29 15:10:16.567346,2025-01-29 15:10:16.567347
Consensus-169843,240,0,240,MQ,,90.15,30259,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.12,SequencedSample-005559,Nextclade-250733,Pangolin-540574,1,2025-01-29 15:10:16.567480,2025-01-29 15:10:16.567480
Consensus-946028,466,0,466,MQ,,95.2,29318,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-970020,Nextclade-183796,Pangolin-586042,1,2025-01-29 15:10:16.567608,2025-01-29 15:10:16.567609
Consensus-606688,1473,6,1479,MQ,,92.93,29768,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.12,SequencedSample-078128,Nextclade-793836,Pangolin-494073,1,2025-01-29 15:10:16.567735,2025-01-29 15:10:16.567736
Consensus-658770,106,4,110,HQ,,99.78,29595,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-054848,Nextclade-099962,Pangolin-306207,1,2025-01-29 15:10:16.567862,2025-01-29 15:10:16.567863
Consensus-306436,70,0,70,HQ,,99.81,29971,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1.315.2,SequencedSample-417021,Nextclade-464127,Pangolin-333675,1,2025-01-29 15:10:16.567994,2025-01-29 15:10:16.567995
Consensus-149565,142,0,142,MQ,,94.69,29947,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-102522,Nextclade-373291,Pangolin-405449,1,2025-01-29 15:10:16.568122,2025-01-29 15:10:16.568123
Consensus-688091,299,2,301,MQ,,93.37,30352,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.258.11,SequencedSample-035600,Nextclade-966451,Pangolin-836919,1,2025-01-29 15:10:16.568249,2025-01-29 15:10:16.568250
Consensus-471785,22,0,22,HQ,,99.72,29573,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-651864,Nextclade-629948,Pangolin-546925,1,2025-01-29 15:10:16.568380,2025-01-29 15:10:16.568381
Consensus-794189,99,3,102,HQ,,99.68,30335,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.126,SequencedSample-120491,Nextclade-553985,Pangolin-979531,1,2025-01-29 15:10:16.568510,2025-01-29 15:10:16.568511
Consensus-807256,599,3,602,MQ,,90.83,30200,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-929422,Nextclade-607355,Pangolin-300511,1,2025-01-29 15:10:16.568641,2025-01-29 15:10:16.568642
Consensus-577312,225,3,228,MQ,,96.79,29471,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.7.1,SequencedSample-626015,Nextclade-085814,Pangolin-591916,1,2025-01-29 15:10:16.568769,2025-01-29 15:10:16.568770
Consensus-666625,361,0,361,MQ,,93.5,29320,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.33,SequencedSample-577507,Nextclade-186643,Pangolin-503676,1,2025-01-29 15:10:16.568896,2025-01-29 15:10:16.568897
Consensus-093891,51,0,51,HQ,,100.0,30235,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-784285,Nextclade-990864,Pangolin-674423,1,2025-01-29 15:10:16.569023,2025-01-29 15:10:16.569024
Consensus-743828,302,0,302,MQ,2798760,98.33,29471,Fail: Mixed strain,MixedStrain,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.2,SequencedSample-781702,Nextclade-819502,Pangolin-555998,1,2025-01-29 15:10:16.569157,2025-01-29 15:10:16.569158
Consensus-142054,5463,1,5464,Fail,,27.0,29781,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-235817,Nextclade-104534,Pangolin-301460,1,2025-01-29 15:10:16.569287,2025-01-29 15:10:16.569288
Consensus-994717,72,0,72,HQ,,99.6,29889,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.19,SequencedSample-527315,Nextclade-105904,Pangolin-166373,1,2025-01-29 15:10:16.569414,2025-01-29 15:10:16.569415
Consensus-698052,252,0,252,MQ,1194241,97.18,29682,Fail: Mixed strain,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-209677,Nextclade-308275,Pangolin-849858,1,2025-01-29 15:10:16.569553,2025-01-29 15:10:16.569554
Consensus-487527,242,0,242,MQ,,90.49,30342,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-852333,Nextclade-502906,Pangolin-937724,1,2025-01-29 15:10:16.569682,2025-01-29 15:10:16.569683
Consensus-818255,26,0,26,HQ,,99.8,30363,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-103712,Nextclade-423748,Pangolin-168771,1,2025-01-29 15:10:16.569810,2025-01-29 15:10:16.569811
Consensus-420039,446,0,446,MQ,,89.96,29959,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-675364,Nextclade-199771,Pangolin-682256,1,2025-01-29 15:10:16.569936,2025-01-29 15:10:16.569937
Consensus-911222,35,1,36,HQ,,99.75,29517,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-328214,Nextclade-027617,Pangolin-621165,1,2025-01-29 15:10:16.570062,2025-01-29 15:10:16.570063
Consensus-405484,40,1,41,HQ,852973,99.65,29653,Fail: Too many Ns,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-137361,Nextclade-362457,Pangolin-423255,1,2025-01-29 15:10:16.570197,2025-01-29 15:10:16.570198
Consensus-419296,297,0,297,MQ,,93.87,29428,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-032169,Nextclade-808636,Pangolin-033823,1,2025-01-29 15:10:16.570326,2025-01-29 15:10:16.570327
Consensus-434455,16,1,17,HQ,,99.84,29753,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-812573,Nextclade-279163,Pangolin-483447,1,2025-01-29 15:10:16.570453,2025-01-29 15:10:16.570454
Consensus-198964,233,0,233,MQ,,95.29,29678,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-175036,Nextclade-884604,Pangolin-085328,1,2025-01-29 15:10:16.570580,2025-01-29 15:10:16.570581
Consensus-085222,171,0,171,MQ,,94.57,29947,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-027212,Nextclade-279799,Pangolin-886355,1,2025-01-29 15:10:16.570709,2025-01-29 15:10:16.570710
Consensus-620313,336,0,336,MQ,,92.65,29446,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-530129,Nextclade-778969,Pangolin-906503,1,2025-01-29 15:10:16.570843,2025-01-29 15:10:16.570844
Consensus-474926,95,3,98,HQ,,99.97,29446,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-277803,Nextclade-199387,Pangolin-349186,1,2025-01-29 15:10:16.570972,2025-01-29 15:10:16.570973
Consensus-132535,25,0,25,HQ,,99.79,29724,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.1,SequencedSample-333214,Nextclade-015464,Pangolin-565376,1,2025-01-29 15:10:16.571100,2025-01-29 15:10:16.571101
Consensus-928011,221,0,221,MQ,,91.09,29521,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-603198,Nextclade-975479,Pangolin-509883,1,2025-01-29 15:10:16.571232,2025-01-29 15:10:16.571233
Consensus-487133,51,0,51,HQ,,99.67,30278,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-524632,Nextclade-677686,Pangolin-109918,1,2025-01-29 15:10:16.571360,2025-01-29 15:10:16.571361
Consensus-543245,43,0,43,HQ,,99.89,29944,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-432821,Nextclade-662825,Pangolin-663273,1,2025-01-29 15:10:16.571495,2025-01-29 15:10:16.571496
Consensus-944381,129,0,129,HQ,,99.65,29359,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-052580,Nextclade-641842,Pangolin-626149,1,2025-01-29 15:10:16.571624,2025-01-29 15:10:16.571625
Consensus-844047,215,0,215,MQ,,91.28,29393,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-338816,Nextclade-261788,Pangolin-515903,1,2025-01-29 15:10:16.571752,2025-01-29 15:10:16.571753
Consensus-564077,94,0,94,HQ,,99.73,29722,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-882120,Nextclade-614463,Pangolin-028804,1,2025-01-29 15:10:16.571885,2025-01-29 15:10:16.571885
Consensus-899237,826,1,827,MQ,,95.34,29550,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.15,SequencedSample-991310,Nextclade-378420,Pangolin-932889,1,2025-01-29 15:10:16.572014,2025-01-29 15:10:16.572015
Consensus-333638,350,2,352,MQ,,96.99,30203,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-299024,Nextclade-984085,Pangolin-407321,1,2025-01-29 15:10:16.572141,2025-01-29 15:10:16.572142
Consensus-590669,224,1,225,MQ,,95.41,29626,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-376938,Nextclade-381551,Pangolin-999420,1,2025-01-29 15:10:16.572269,2025-01-29 15:10:16.572270
Consensus-589991,252,0,252,MQ,,93.81,29674,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-114798,Nextclade-848096,Pangolin-831756,1,2025-01-29 15:10:16.572402,2025-01-29 15:10:16.572403
Consensus-097742,80,0,80,HQ,,99.83,30305,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-294626,Nextclade-592368,Pangolin-571410,1,2025-01-29 15:10:16.572531,2025-01-29 15:10:16.572531
Consensus-003073,134,0,134,MQ,,95.88,29432,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-379048,Nextclade-442308,Pangolin-278619,1,2025-01-29 15:10:16.572658,2025-01-29 15:10:16.572659
Consensus-816723,126,0,126,HQ,,99.97,29720,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-335039,Nextclade-304136,Pangolin-364820,1,2025-01-29 15:10:16.572785,2025-01-29 15:10:16.572786
Consensus-540962,53,0,53,HQ,,99.91,29425,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-322035,Nextclade-067515,Pangolin-816845,1,2025-01-29 15:10:16.572916,2025-01-29 15:10:16.572917
Consensus-187598,113,1,114,HQ,,99.76,29527,,MixedStrain,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-612337,Nextclade-713740,Pangolin-967881,1,2025-01-29 15:10:16.573046,2025-01-29 15:10:16.573047
Consensus-700525,112,0,112,HQ,,99.65,29972,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-213600,Nextclade-645796,Pangolin-350925,1,2025-01-29 15:10:16.573173,2025-01-29 15:10:16.573174
Consensus-124374,392,2,394,MQ,,90.94,29449,,TooManyNs;ManuallyExcluded,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-901306,Nextclade-482702,Pangolin-439136,1,2025-01-29 15:10:16.573300,2025-01-29 15:10:16.573301
Consensus-860092,245,1,246,MQ,,91.08,29769,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-149802,Nextclade-115915,Pangolin-861187,1,2025-01-29 15:10:16.573427,2025-01-29 15:10:16.573428
Consensus-391879,121,0,121,HQ,,99.89,30017,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-117813,Nextclade-204273,Pangolin-704286,1,2025-01-29 15:10:16.573553,2025-01-29 15:10:16.573554
Consensus-434742,109,0,109,HQ,,99.67,29800,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-800029,Nextclade-228451,Pangolin-600214,1,2025-01-29 15:10:16.573686,2025-01-29 15:10:16.573687
Consensus-993372,173,1,174,MQ,,93.82,29960,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.221,SequencedSample-035287,Nextclade-972880,Pangolin-661817,1,2025-01-29 15:10:16.573815,2025-01-29 15:10:16.573815
Consensus-895257,124,0,124,HQ,,99.93,30375,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122.6,SequencedSample-367668,Nextclade-528025,Pangolin-565222,1,2025-01-29 15:10:16.573947,2025-01-29 15:10:16.573948
Consensus-411875,448,3,451,MQ,,94.06,30068,,,Manually_Excluded_Sample,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-653160,Nextclade-530158,Pangolin-700635,1,2025-01-29 15:10:16.574074,2025-01-29 15:10:16.574075
Consensus-490613,554,1,555,MQ,,91.47,29743,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-133893,Nextclade-836633,Pangolin-333614,1,2025-01-29 15:10:16.574203,2025-01-29 15:10:16.574204
Consensus-359840,53,5,58,HQ,,99.58,29359,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-973533,Nextclade-212297,Pangolin-395983,1,2025-01-29 15:10:16.574338,2025-01-29 15:10:16.574339
Consensus-313890,274,0,274,MQ,,89.85,30011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-227397,Nextclade-230976,Pangolin-351663,1,2025-01-29 15:10:16.574472,2025-01-29 15:10:16.574473
Consensus-242639,27,0,27,HQ,,99.8,29634,,NegContamination;ManuallyExcluded,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.17.2,SequencedSample-546991,Nextclade-209127,Pangolin-663678,1,2025-01-29 15:10:16.574600,2025-01-29 15:10:16.574601
Consensus-781994,396,2,398,MQ,,97.89,30090,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-336544,Nextclade-570528,Pangolin-689805,1,2025-01-29 15:10:16.574728,2025-01-29 15:10:16.574729
Consensus-685799,115,12,127,HQ,,99.64,30337,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-857266,Nextclade-399867,Pangolin-969077,1,2025-01-29 15:10:16.574862,2025-01-29 15:10:16.574863
Consensus-274982,1655,2,1657,MQ,,99.43,29775,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-269480,Nextclade-171184,Pangolin-340331,1,2025-01-29 15:10:16.574991,2025-01-29 15:10:16.574992
Consensus-223157,25,0,25,HQ,,99.76,29967,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-430381,Nextclade-496424,Pangolin-992729,1,2025-01-29 15:10:16.575119,2025-01-29 15:10:16.575120
Consensus-078438,113,0,113,HQ,,99.72,30195,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-910846,Nextclade-196497,Pangolin-942113,1,2025-01-29 15:10:16.575251,2025-01-29 15:10:16.575252
Consensus-160940,68,0,68,HQ,,99.94,29809,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-279429,Nextclade-223495,Pangolin-362058,1,2025-01-29 15:10:16.575380,2025-01-29 15:10:16.575381
Consensus-992277,39,0,39,HQ,,99.81,30164,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-559623,Nextclade-720728,Pangolin-921807,1,2025-01-29 15:10:16.575507,2025-01-29 15:10:16.575508
Consensus-033716,57,0,57,HQ,,99.85,29566,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-911638,Nextclade-346258,Pangolin-783258,1,2025-01-29 15:10:16.575639,2025-01-29 15:10:16.575640
Consensus-041853,107,0,107,HQ,,99.57,29903,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-629045,Nextclade-272129,Pangolin-921167,1,2025-01-29 15:10:16.575768,2025-01-29 15:10:16.575769
Consensus-257768,47,0,47,HQ,,99.73,29367,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-709048,Nextclade-307870,Pangolin-212333,1,2025-01-29 15:10:16.575907,2025-01-29 15:10:16.575908
Consensus-597043,32,0,32,HQ,,99.96,29611,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-904005,Nextclade-895047,Pangolin-667188,1,2025-01-29 15:10:16.576036,2025-01-29 15:10:16.576036
Consensus-248425,61,0,61,HQ,,99.81,29414,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-554047,Nextclade-578560,Pangolin-372936,1,2025-01-29 15:10:16.576163,2025-01-29 15:10:16.576164
Consensus-044778,134,14,148,MQ,,90.73,29876,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-876702,Nextclade-552645,Pangolin-763546,1,2025-01-29 15:10:16.576290,2025-01-29 15:10:16.576291
Consensus-330317,1024,0,1024,MQ,,99.51,30009,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-068293,Nextclade-279352,Pangolin-579538,1,2025-01-29 15:10:16.576417,2025-01-29 15:10:16.576418
Consensus-724976,118,0,118,HQ,,99.97,29550,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-823700,Nextclade-700264,Pangolin-965377,1,2025-01-29 15:10:16.576545,2025-01-29 15:10:16.576546
Consensus-820252,292,0,292,MQ,,99.05,29950,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-467398,Nextclade-596568,Pangolin-643236,1,2025-01-29 15:10:16.576678,2025-01-29 15:10:16.576679
Consensus-871053,107,0,107,HQ,,99.75,29517,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-624890,Nextclade-175508,Pangolin-976786,1,2025-01-29 15:10:16.576806,2025-01-29 15:10:16.576807
Consensus-343252,378,1,379,MQ,,96.74,29820,,MixedStrain,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-676314,Nextclade-901543,Pangolin-204088,1,2025-01-29 15:10:16.576934,2025-01-29 15:10:16.576935
Consensus-840440,43,1,44,HQ,,99.81,29952,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-108713,Nextclade-405032,Pangolin-724780,1,2025-01-29 15:10:16.577061,2025-01-29 15:10:16.577062
Consensus-862326,120,3,123,HQ,,99.75,30340,,NegContamination;ManuallyExcluded,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-045856,Nextclade-072511,Pangolin-501539,1,2025-01-29 15:10:16.577188,2025-01-29 15:10:16.577189
Consensus-301056,283,1,284,MQ,,94.24,30378,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-326118,Nextclade-871070,Pangolin-602406,1,2025-01-29 15:10:16.577314,2025-01-29 15:10:16.577315
Consensus-661993,356,1,357,MQ,,97.38,30201,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-531306,Nextclade-996873,Pangolin-208334,1,2025-01-29 15:10:16.577447,2025-01-29 15:10:16.577448
Consensus-682655,1423,0,1423,MQ,,97.99,29347,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.258.11,SequencedSample-031643,Nextclade-894957,Pangolin-558095,1,2025-01-29 15:10:16.577577,2025-01-29 15:10:16.577578
Consensus-178164,289,0,289,MQ,,98.05,29802,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-712825,Nextclade-679620,Pangolin-248417,1,2025-01-29 15:10:16.577705,2025-01-29 15:10:16.577706
Consensus-384381,418,2,420,MQ,3393631,98.82,30046,Fail: Too many Ns,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.129,SequencedSample-977635,Nextclade-945082,Pangolin-414608,1,2025-01-29 15:10:16.577836,2025-01-29 15:10:16.577837
Consensus-132711,48,0,48,HQ,,99.93,29341,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-518925,Nextclade-251504,Pangolin-426719,1,2025-01-29 15:10:16.577969,2025-01-29 15:10:16.577970
Consensus-115208,38,1,39,HQ,,99.64,29843,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-035661,Nextclade-404378,Pangolin-625115,1,2025-01-29 15:10:16.578100,2025-01-29 15:10:16.578101
Consensus-246298,11,0,11,HQ,,99.99,29951,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-757088,Nextclade-261030,Pangolin-603210,1,2025-01-29 15:10:16.578232,2025-01-29 15:10:16.578233
Consensus-842423,131,1,132,MQ,,91.89,29916,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-179009,Nextclade-279495,Pangolin-860239,1,2025-01-29 15:10:16.578358,2025-01-29 15:10:16.578359
Consensus-976260,114,2,116,HQ,,99.85,29984,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-250623,Nextclade-929473,Pangolin-294516,1,2025-01-29 15:10:16.578484,2025-01-29 15:10:16.578485
Consensus-025574,34,5,39,HQ,,99.64,30180,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-874569,Nextclade-996733,Pangolin-683080,1,2025-01-29 15:10:16.578612,2025-01-29 15:10:16.578613
Consensus-692825,98,2,100,HQ,,99.8,29665,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.25,SequencedSample-677567,Nextclade-657274,Pangolin-902720,1,2025-01-29 15:10:16.578744,2025-01-29 15:10:16.578745
Consensus-779630,290,0,290,MQ,,91.69,29329,,,Manually_Excluded_Sample,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-669240,Nextclade-816447,Pangolin-548368,1,2025-01-29 15:10:16.578872,2025-01-29 15:10:16.578872
Consensus-291810,59,0,59,HQ,,99.68,30322,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.70,SequencedSample-748171,Nextclade-053504,Pangolin-536924,1,2025-01-29 15:10:16.578999,2025-01-29 15:10:16.579000
Consensus-155837,165,2,167,MQ,,94.14,30012,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-061106,Nextclade-432026,Pangolin-276245,1,2025-01-29 15:10:16.579126,2025-01-29 15:10:16.579127
Consensus-214378,196,2,198,MQ,,98.38,29320,,MixedStrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-329126,Nextclade-403965,Pangolin-262437,1,2025-01-29 15:10:16.579253,2025-01-29 15:10:16.579254
Consensus-509292,1397,1,1398,MQ,,99.47,30262,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-174070,Nextclade-308474,Pangolin-298347,1,2025-01-29 15:10:16.579384,2025-01-29 15:10:16.579385
Consensus-039628,965,2,967,MQ,,92.97,29918,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-321432,Nextclade-559021,Pangolin-185313,1,2025-01-29 15:10:16.579515,2025-01-29 15:10:16.579516
Consensus-400716,885,0,885,MQ,,95.54,30218,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-904060,Nextclade-814283,Pangolin-493928,1,2025-01-29 15:10:16.579643,2025-01-29 15:10:16.579644
Consensus-811057,331,0,331,MQ,,96.38,30146,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-446493,Nextclade-939746,Pangolin-696661,1,2025-01-29 15:10:16.579769,2025-01-29 15:10:16.579770
